Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Acropora_cervicornis,Acropora_palmata,Acropora_prolifera,Agaricia_fragilis,Agaricia_lamarcki,Cladocora_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis,Madracis_pharensis,Madracis_scenaria,Madracis_sp,Manicina_areolata,Meandrina_meandrites,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_danaana,Mycetophyllia_ferox,Mycetophyllia_lamarckiana,Mycetophyllia_sp,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Orbicella_faveolata,Orbicella_franksi,Phyllangia_americana,Porites_astreoides,Porites_branneri,Porites_porites,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_cubensis,Scolymia_lacera,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Solenastrea_hyades,Stephanocoenia_intersepta,Undaria_agaricites_complex
2011,5/13/2011,MK,P,24,Thor,241,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.4,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.3,0.2
2011,5/13/2011,MK,P,24,Thor,242,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,2.4,0.0,0.0,2.7,0.1
2011,5/17/2011,LK,P,25,Wonderland,251,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,,,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.5,0.2
2011,5/17/2011,LK,P,25,Wonderland,252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.3,,,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,1.7,0.0,0.0,0.4,0.0
2011,7/14/2011,LK,P,26,Red Dun Reef,261,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.6,,,0.0,1.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,4.6,0.0,0.0,2.6,1.8
2011,7/14/2011,LK,P,26,Red Dun Reef,262,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.2,0.1,0.1,0.1,0.0,0.1,0.0,0.4,,,0.0,1.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,4.6,0.0,0.0,3.7,0.0
2011,6/15/2011,UK,P,30,Turtle,301,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,,0.0,1.4,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.5,2.1
2011,6/15/2011,UK,P,30,Turtle,302,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,0.0,1.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.2,0.0,0.1,2.7
2011,6/15/2011,UK,P,30,Turtle,303,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,0.0,0.8,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.6,2.1
2011,6/15/2011,UK,P,30,Turtle,304,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,,0.0,2.2,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.3,2.9
2011,6/8/2011,UK,P,32,Porter Patch,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,1.8,0.1,0.0,0.0,0.5
2011,6/8/2011,UK,P,32,Porter Patch,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,0.0,0.8,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,1.3,0.1,0.0,0.0,0.6
2011,6/8/2011,UK,P,32,Porter Patch,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1
2011,6/8/2011,UK,P,32,Porter Patch,324,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.4,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.1
2011,6/11/2011,UK,P,33,Admiral,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2011,6/11/2011,UK,P,33,Admiral,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011,6/11/2011,UK,P,33,Admiral,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011,6/11/2011,UK,P,33,Admiral,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,5/18/2011,MK,P,34,West Turtle Shoal,341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,,,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,2.8,0.7
2011,5/18/2011,MK,P,34,West Turtle Shoal,342,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.4,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,,,0.0,0.8,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.2,0.0,3.3,0.4
2011,5/18/2011,MK,P,34,West Turtle Shoal,343,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.3,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,,,0.0,0.6,0.0,1.5,0.0,0.1,0.0,0.0,0.0,0.0,4.9,0.0,0.0,1.9,0.7
2011,5/18/2011,MK,P,34,West Turtle Shoal,344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.9,0.0,0.0,3.0,0.0
2011,5/13/2011,MK,P,35,Dustan Rocks,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.5,0.1,0.0,0.9,0.0
2011,5/13/2011,MK,P,35,Dustan Rocks,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,,,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.3,0.0
2011,5/13/2011,MK,P,35,Dustan Rocks,353,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,,,0.0,0.6,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,4.2,0.2,0.0,2.6,0.4
2011,5/13/2011,MK,P,35,Dustan Rocks,354,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,,,0.0,0.4,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.4,4.6,0.1,0.0,3.5,0.2
2011,7/20/2011,LK,P,36,West Washer Women,361,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.1,0.0,0.0,0.3,0.1,0.1,0.0,0.7,,,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.1,0.0,1.9,0.2
2011,7/21/2011,LK,P,36,West Washer Women,362,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,,,0.0,1.2,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,3.1,0.0,0.0,2.3,0.4
2011,7/21/2011,LK,P,36,West Washer Women,363,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.1,0.0,1.2,0.2
2011,7/21/2011,LK,P,36,West Washer Women,364,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.2,,,0.0,1.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,3.7,0.0,0.0,3.3,0.3
2011,7/19/2011,LK,P,37,Western Head,371,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.8,,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.0,0.0,0.0,4.5,0.1
2011,7/19/2011,LK,P,37,Western Head,372,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,1.6,0.0,0.5,,,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.4,0.3,0.0,1.3,0.0
2011,7/19/2011,LK,P,37,Western Head,373,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.5,0.0,0.1,0.0,0.0,0.0,0.0,1.4,0.0,0.2,,,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.9,0.0,0.0,2.2,0.1
2011,7/19/2011,LK,P,37,Western Head,374,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.1,,,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,2.6,0.0,0.0,3.4,0.0
2011,7/20/2011,LK,P,38,Cliff Green,381,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.2,,,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.2,0.0,4.5,0.2
2011,7/20/2011,LK,P,38,Cliff Green,382,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.6,0.0,0.2,0.0,0.0,0.1,0.0,0.6,0.0,0.4,,,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,5.9,0.0,0.0,4.3,0.1
2011,7/20/2011,LK,P,38,Cliff Green,383,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.8,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.0,0.3,,,0.0,0.9,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.1,11.0,0.1,0.0,6.1,0.1
2011,7/20/2011,LK,P,38,Cliff Green,384,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.2,,,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,8.0,0.2,0.0,3.9,0.2
2011,7/19/2011,LK,BCP,39,Smith Shoal,391,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,,,0.0,5.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.4,1.5
2011,7/19/2011,LK,BCP,39,Smith Shoal,392,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,,,0.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,1.2
2011,7/19/2011,LK,BCP,39,Smith Shoal,393,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,,,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
2011,7/19/2011,LK,BCP,39,Smith Shoal,394,0.0,0.0,0.0,0.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,,,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.3,2.4
2011,7/14/2011,LK,P,40,Jaap Reef,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0
2011,7/14/2011,LK,P,40,Jaap Reef,402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0
2011,7/14/2011,LK,P,40,Jaap Reef,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
2011,7/14/2011,LK,P,40,Jaap Reef,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2011,6/13/2011,UK,OS,50,Carysfort Shallow,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2011,6/13/2011,UK,OS,50,Carysfort Shallow,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
